pose_loss:388.102661133 qua_loss:53.6873703003 regression_loss:11125.5761719
pose_loss:133.362762451 qua_loss:0.90828537941 regression_loss:315.019836426
pose_loss:121.202049255 qua_loss:0.921816110611 regression_loss:305.5652771
pose_loss:127.497581482 qua_loss:0.782769620419 regression_loss:284.051513672
pose_loss:122.375976562 qua_loss:0.817439258099 regression_loss:285.863830566
pose_loss:108.90209198 qua_loss:0.793994903564 regression_loss:267.701080322
pose_loss:112.030525208 qua_loss:0.800879538059 regression_loss:272.206420898
pose_loss:109.836387634 qua_loss:0.77526819706 regression_loss:264.890014648
pose_loss:90.5073852539 qua_loss:0.883422136307 regression_loss:267.191833496
pose_loss:130.097503662 qua_loss:0.713351607323 regression_loss:272.767822266
pose_loss:107.049545288 qua_loss:0.766549348831 regression_loss:260.359436035
pose_loss:121.940979004 qua_loss:0.79441511631 regression_loss:280.824005127
pose_loss:85.0999069214 qua_loss:0.865278959274 regression_loss:258.155700684
pose_loss:130.499771118 qua_loss:0.893561184406 regression_loss:309.212005615
pose_loss:109.112686157 qua_loss:0.79448902607 regression_loss:268.010498047
pose_loss:112.764099121 qua_loss:0.760294795036 regression_loss:264.823059082
pose_loss:111.133758545 qua_loss:0.926438093185 regression_loss:296.421386719
pose_loss:110.392211914 qua_loss:0.741424024105 regression_loss:258.677001953
pose_loss:109.555465698 qua_loss:0.836151003838 regression_loss:276.785644531
pose_loss:121.176834106 qua_loss:0.853897690773 regression_loss:291.956359863
pose_loss:110.305328369 qua_loss:0.743913054466 regression_loss:259.08795166
pose_loss:123.545608521 qua_loss:0.796865224838 regression_loss:282.918640137
pose_loss:123.468582153 qua_loss:0.824878454208 regression_loss:288.444274902
pose_loss:135.011413574 qua_loss:0.932285547256 regression_loss:321.468505859
pose_loss:107.739631653 qua_loss:0.744954705238 regression_loss:256.730560303
pose_loss:116.665649414 qua_loss:0.825993180275 regression_loss:281.86428833
pose_loss:113.608985901 qua_loss:0.843026399612 regression_loss:282.214263916
pose_loss:144.165115356 qua_loss:0.791877746582 regression_loss:302.540649414
pose_loss:99.1097106934 qua_loss:0.679428696632 regression_loss:234.995452881
pose_loss:130.146743774 qua_loss:0.794335842133 regression_loss:289.013916016
pose_loss:103.339759827 qua_loss:0.723184347153 regression_loss:247.976623535
pose_loss:101.274917603 qua_loss:0.817751765251 regression_loss:264.825256348
pose_loss:98.4546356201 qua_loss:0.853248000145 regression_loss:269.104248047
pose_loss:112.68182373 qua_loss:0.798304796219 regression_loss:272.342773438
pose_loss:88.5149688721 qua_loss:0.865058660507 regression_loss:261.526702881
pose_loss:130.597091675 qua_loss:0.72539126873 regression_loss:275.675354004
pose_loss:118.409332275 qua_loss:0.879526257515 regression_loss:294.314575195
pose_loss:110.588569641 qua_loss:0.727097868919 regression_loss:256.008148193
pose_loss:116.327293396 qua_loss:0.765679478645 regression_loss:269.463195801
pose_loss:108.00554657 qua_loss:0.853116989136 regression_loss:278.628936768
pose_loss:104.329910278 qua_loss:0.77073186636 regression_loss:258.476287842
pose_loss:114.034744263 qua_loss:0.775058805943 regression_loss:269.046508789
pose_loss:137.007705688 qua_loss:0.848274171352 regression_loss:306.662536621
pose_loss:110.947494507 qua_loss:0.829834640026 regression_loss:276.914428711
pose_loss:103.691612244 qua_loss:0.850144267082 regression_loss:273.720458984
pose_loss:107.491447449 qua_loss:0.797697901726 regression_loss:267.031036377
pose_loss:122.450424194 qua_loss:0.802634716034 regression_loss:282.977355957
pose_loss:122.373962402 qua_loss:0.86473941803 regression_loss:295.321838379
pose_loss:129.436431885 qua_loss:0.77004224062 regression_loss:283.444885254
pose_loss:123.732978821 qua_loss:0.78400593996 regression_loss:280.534179688
pose_loss:109.658370972 qua_loss:0.830064833164 regression_loss:275.671325684
pose_loss:126.552780151 qua_loss:0.835685610771 regression_loss:293.689880371
pose_loss:116.144058228 qua_loss:0.759488523006 regression_loss:268.041748047
pose_loss:116.279586792 qua_loss:0.827234327793 regression_loss:281.72644043
pose_loss:102.937591553 qua_loss:0.762887179852 regression_loss:255.515029907
pose_loss:103.811859131 qua_loss:0.815505206585 regression_loss:266.912902832
pose_loss:108.41784668 qua_loss:0.918424785137 regression_loss:292.102783203
pose_loss:90.8520736694 qua_loss:0.773841440678 regression_loss:245.620361328
pose_loss:165.473587036 qua_loss:0.874112725258 regression_loss:340.296142578
pose_loss:129.145889282 qua_loss:0.706087648869 regression_loss:270.36340332
pose_loss:128.083236694 qua_loss:0.843176484108 regression_loss:296.718536377
pose_loss:108.514915466 qua_loss:0.731704175472 regression_loss:254.855743408
pose_loss:102.430664062 qua_loss:0.862680733204 regression_loss:274.966796875
pose_loss:101.548912048 qua_loss:0.760136246681 regression_loss:253.576171875
pose_loss:117.306350708 qua_loss:0.849706530571 regression_loss:287.247650146
pose_loss:121.768051147 qua_loss:0.726316511631 regression_loss:267.03137207
pose_loss:115.876998901 qua_loss:0.901366949081 regression_loss:296.150390625
pose_loss:111.506340027 qua_loss:0.934596776962 regression_loss:298.425689697
pose_loss:103.793434143 qua_loss:0.818784475327 regression_loss:267.550323486
pose_loss:129.172637939 qua_loss:0.781070291996 regression_loss:285.38671875
pose_loss:113.666992188 qua_loss:0.781785845757 regression_loss:270.024169922
pose_loss:101.023765564 qua_loss:0.74781525135 regression_loss:250.58682251
pose_loss:98.9207305908 qua_loss:0.795918822289 regression_loss:258.104492188
pose_loss:96.1700439453 qua_loss:0.822365343571 regression_loss:260.643127441
pose_loss:136.403961182 qua_loss:0.816567122936 regression_loss:299.717407227
pose_loss:119.759872437 qua_loss:0.828478574753 regression_loss:285.455566406
pose_loss:126.986000061 qua_loss:0.77670186758 regression_loss:282.326385498
pose_loss:118.419334412 qua_loss:0.795864880085 regression_loss:277.592315674
pose_loss:134.62612915 qua_loss:0.742690265179 regression_loss:283.16418457
pose_loss:113.191726685 qua_loss:0.842805147171 regression_loss:281.752746582
pose_loss:115.955245972 qua_loss:0.84091603756 regression_loss:284.138458252
pose_loss:117.227752686 qua_loss:0.807675421238 regression_loss:278.762817383
pose_loss:102.602157593 qua_loss:0.813160657883 regression_loss:265.234283447
pose_loss:102.781097412 qua_loss:0.738163888454 regression_loss:250.413879395
pose_loss:99.2804641724 qua_loss:0.79871737957 regression_loss:259.023925781
pose_loss:120.542915344 qua_loss:0.900175750256 regression_loss:300.578063965
pose_loss:140.248260498 qua_loss:0.802576303482 regression_loss:300.763519287
pose_loss:114.351638794 qua_loss:0.756582736969 regression_loss:265.668182373
pose_loss:118.083641052 qua_loss:0.844989776611 regression_loss:287.081604004
pose_loss:122.825210571 qua_loss:0.698789834976 regression_loss:262.583190918
pose_loss:103.139419556 qua_loss:0.798778235912 regression_loss:262.895080566
pose_loss:111.670700073 qua_loss:0.755036473274 regression_loss:262.677978516
pose_loss:98.5494613647 qua_loss:0.843456506729 regression_loss:267.240753174
pose_loss:119.093849182 qua_loss:0.904869437218 regression_loss:300.067749023
pose_loss:112.581031799 qua_loss:0.869224965572 regression_loss:286.426025391
pose_loss:105.206741333 qua_loss:0.741400003433 regression_loss:253.486740112
pose_loss:114.946136475 qua_loss:0.801405668259 regression_loss:275.227264404
pose_loss:152.601501465 qua_loss:0.781108379364 regression_loss:308.823181152
pose_loss:120.310455322 qua_loss:0.906384885311 regression_loss:301.587432861
pose_loss:120.518196106 qua_loss:0.901493728161 regression_loss:300.816955566
pose_loss:143.243667603 qua_loss:0.978875100613 regression_loss:339.018676758
pose_loss:117.907905579 qua_loss:0.714577019215 regression_loss:260.823303223
pose_loss:125.202476501 qua_loss:0.921510398388 regression_loss:309.504547119
pose_loss:108.788650513 qua_loss:0.833151936531 regression_loss:275.419036865
pose_loss:106.773948669 qua_loss:0.878654837608 regression_loss:282.50491333
pose_loss:127.647865295 qua_loss:0.828573226929 regression_loss:293.362518311
pose_loss:116.155784607 qua_loss:0.840792000294 regression_loss:284.314178467
pose_loss:122.343292236 qua_loss:0.830882191658 regression_loss:288.519714355
pose_loss:129.316619873 qua_loss:0.846183300018 regression_loss:298.553283691
pose_loss:108.130744934 qua_loss:0.757787227631 regression_loss:259.688201904
pose_loss:87.8081283569 qua_loss:0.694380760193 regression_loss:226.684295654
pose_loss:96.563293457 qua_loss:0.800552785397 regression_loss:256.673828125
pose_loss:120.265510559 qua_loss:0.77533686161 regression_loss:275.332885742
pose_loss:122.418029785 qua_loss:0.801939368248 regression_loss:282.805908203
pose_loss:135.254364014 qua_loss:0.779138863087 regression_loss:291.08215332
pose_loss:97.0636978149 qua_loss:0.794398605824 regression_loss:255.94342041
pose_loss:126.96408844 qua_loss:0.834150016308 regression_loss:293.7940979
pose_loss:112.497650146 qua_loss:0.88077121973 regression_loss:288.651916504
pose_loss:130.708221436 qua_loss:0.899722456932 regression_loss:310.652709961
pose_loss:122.19090271 qua_loss:0.807835400105 regression_loss:283.757995605
pose_loss:112.181518555 qua_loss:0.745743513107 regression_loss:261.330200195
pose_loss:141.746704102 qua_loss:0.827404439449 regression_loss:307.227600098
pose_loss:114.041404724 qua_loss:0.822307050228 regression_loss:278.502807617
pose_loss:102.810440063 qua_loss:0.798218131065 regression_loss:262.454071045
pose_loss:106.140335083 qua_loss:0.751037597656 regression_loss:256.347839355
pose_loss:129.27557373 qua_loss:0.924570739269 regression_loss:314.189727783
pose_loss:103.929710388 qua_loss:0.82462978363 regression_loss:268.855682373
pose_loss:126.659912109 qua_loss:0.711724877357 regression_loss:269.004882812
pose_loss:108.795219421 qua_loss:0.823667883873 regression_loss:273.528808594
pose_loss:99.3173217773 qua_loss:0.820569455624 regression_loss:263.431213379
pose_loss:91.5307388306 qua_loss:0.913461983204 regression_loss:274.223144531
pose_loss:95.9735031128 qua_loss:0.89246404171 regression_loss:274.466308594
pose_loss:107.683738708 qua_loss:0.768894433975 regression_loss:261.462615967
pose_loss:131.286804199 qua_loss:0.858071446419 regression_loss:302.901092529
pose_loss:116.472518921 qua_loss:0.778294324875 regression_loss:272.131378174
pose_loss:95.1433944702 qua_loss:0.783804357052 regression_loss:251.904266357
pose_loss:147.531539917 qua_loss:0.805744290352 regression_loss:308.680419922
pose_loss:107.014465332 qua_loss:0.883261203766 regression_loss:283.666687012
pose_loss:108.264862061 qua_loss:0.793181836605 regression_loss:266.901245117
pose_loss:104.84703064 qua_loss:0.895862340927 regression_loss:284.019500732
pose_loss:100.800079346 qua_loss:0.767798304558 regression_loss:254.359741211
pose_loss:111.708572388 qua_loss:0.74124276638 regression_loss:259.957122803
pose_loss:131.713470459 qua_loss:0.766309678555 regression_loss:284.975402832
pose_loss:107.338020325 qua_loss:0.681540489197 regression_loss:243.646118164
pose_loss:139.160644531 qua_loss:0.824941396713 regression_loss:304.148925781
pose_loss:119.612678528 qua_loss:0.80122166872 regression_loss:279.857025146
pose_loss:112.805755615 qua_loss:0.792996823788 regression_loss:271.40512085
pose_loss:97.410484314 qua_loss:0.808362364769 regression_loss:259.082946777
pose_loss:114.527786255 qua_loss:0.725826323032 regression_loss:259.693054199
pose_loss:96.1562576294 qua_loss:0.723146915436 regression_loss:240.785644531
pose_loss:97.0751800537 qua_loss:0.773207068443 regression_loss:251.716598511
pose_loss:92.650680542 qua_loss:0.831646740437 regression_loss:258.980041504
pose_loss:124.99571991 qua_loss:0.866725564003 regression_loss:298.340820312
pose_loss:109.517074585 qua_loss:0.800915896893 regression_loss:269.700256348
pose_loss:113.724220276 qua_loss:0.807659447193 regression_loss:275.256103516
pose_loss:115.615219116 qua_loss:0.854763388634 regression_loss:286.567901611
pose_loss:94.8201141357 qua_loss:0.723672747612 regression_loss:239.554656982
pose_loss:126.562774658 qua_loss:0.846255064011 regression_loss:295.813781738
pose_loss:84.9177703857 qua_loss:0.689146578312 regression_loss:222.747085571
pose_loss:113.545783997 qua_loss:0.94885134697 regression_loss:303.316040039
pose_loss:107.172393799 qua_loss:0.812101244926 regression_loss:269.592651367
pose_loss:112.489471436 qua_loss:0.761541068554 regression_loss:264.797668457
pose_loss:123.844070435 qua_loss:0.728015482426 regression_loss:269.447174072
pose_loss:142.593536377 qua_loss:0.695921838284 regression_loss:281.777893066
pose_loss:127.690452576 qua_loss:0.82324898243 regression_loss:292.340240479
pose_loss:119.312049866 qua_loss:0.844553351402 regression_loss:288.222717285
pose_loss:114.824310303 qua_loss:0.828999996185 regression_loss:280.624328613
pose_loss:85.3228683472 qua_loss:0.708685159683 regression_loss:227.059906006
pose_loss:115.81615448 qua_loss:0.874869644642 regression_loss:290.79006958
pose_loss:127.76600647 qua_loss:0.922577679157 regression_loss:312.281555176
pose_loss:97.3299026489 qua_loss:0.783423781395 regression_loss:254.014648438
pose_loss:128.527755737 qua_loss:0.750568270683 regression_loss:278.641418457
pose_loss:136.39642334 qua_loss:0.754083096981 regression_loss:287.213043213
pose_loss:132.360336304 qua_loss:0.770781219006 regression_loss:286.516601562
pose_loss:120.848297119 qua_loss:0.794249773026 regression_loss:279.698242188
pose_loss:134.80241394 qua_loss:0.770284891129 regression_loss:288.859375
pose_loss:118.437889099 qua_loss:0.760574102402 regression_loss:270.552703857
pose_loss:105.125732422 qua_loss:0.763040781021 regression_loss:257.733886719
pose_loss:105.834732056 qua_loss:0.912154495716 regression_loss:288.265625
pose_loss:101.266914368 qua_loss:0.799040734768 regression_loss:261.075073242
pose_loss:130.366088867 qua_loss:0.791265904903 regression_loss:288.619262695
pose_loss:127.093261719 qua_loss:0.760468900204 regression_loss:279.187042236
pose_loss:115.680099487 qua_loss:0.770811915398 regression_loss:269.842468262
pose_loss:131.288619995 qua_loss:0.880809247494 regression_loss:307.450469971
pose_loss:134.873916626 qua_loss:0.724223136902 regression_loss:279.718566895
pose_loss:107.574020386 qua_loss:0.77193903923 regression_loss:261.96182251
pose_loss:122.732635498 qua_loss:0.823162794113 regression_loss:287.36517334
pose_loss:111.56427002 qua_loss:0.794565021992 regression_loss:270.477294922
pose_loss:125.012481689 qua_loss:0.767699301243 regression_loss:278.552337646
pose_loss:99.0810699463 qua_loss:0.741170704365 regression_loss:247.315216064
pose_loss:86.5851898193 qua_loss:0.689895033836 regression_loss:224.564193726
pose_loss:116.134231567 qua_loss:0.771952450275 regression_loss:270.524719238
pose_loss:102.648086548 qua_loss:0.739066720009 regression_loss:250.461425781
pose_loss:100.351127625 qua_loss:0.786984801292 regression_loss:257.748077393
pose_loss:138.548461914 qua_loss:0.726373374462 regression_loss:283.823120117
pose_loss:106.30632019 qua_loss:0.816489458084 regression_loss:269.604217529
pose_loss:91.3035049438 qua_loss:0.809347450733 regression_loss:253.17300415
pose_loss:108.394691467 qua_loss:0.851163208485 regression_loss:278.627319336
pose_loss:122.873947144 qua_loss:0.855078399181 regression_loss:293.889648438
pose_loss:111.143814087 qua_loss:0.853111147881 regression_loss:281.766052246
pose_loss:122.854515076 qua_loss:0.873418688774 regression_loss:297.538238525
pose_loss:111.554862976 qua_loss:0.88777589798 regression_loss:289.110046387
pose_loss:114.96446228 qua_loss:0.79290497303 regression_loss:273.545471191
pose_loss:119.167282104 qua_loss:0.807941734791 regression_loss:280.755615234
pose_loss:102.034233093 qua_loss:0.781916022301 regression_loss:258.417449951
